REPORTER_DEA_NO	REPORTER_BUS_ACT	REPORTER_NAME	REPORTER_ADDL_CO_INFO	REPORTER_ADDRESS1	REPORTER_ADDRESS2	REPORTER_CITY	REPORTER_STATE	REPORTER_ZIP	REPORTER_COUNTY	BUYER_DEA_NO	BUYER_BUS_ACT	BUYER_NAME	BUYER_ADDL_CO_INFO	BUYER_ADDRESS1	BUYER_ADDRESS2	BUYER_CITY	BUYER_STATE	BUYER_ZIP	BUYER_COUNTY	TRANSACTION_CODE	DRUG_CODE	NDC_NO	DRUG_NAME	QUANTITY	UNIT	ACTION_INDICATOR	ORDER_FORM_NO	CORRECTION_NO	STRENGTH	TRANSACTION_DATE	CALC_BASE_WT_IN_GM	DOSAGE_UNIT	TRANSACTION_ID	Product_Name	Ingredient_Name	Measure	MME_Conversion_Factor	Combined_Labeler_Name	Revised_Company_Name	Reporter_family	dos_str
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591038701	HYDROCODONE	10	null	null	null	null	0000	5202006	4.5405	1e3	853	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591085301	HYDROCODONE	1	null	null	null	null	0000	7082006	0.6054	100	351	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591038701	HYDROCODONE	8	null	null	null	null	0000	11042006	3.6324	800	144	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591050305	HYDROCODONE	1	null	null	null	null	0000	11112006	3.0269999999999997	500	499	HYDROCODONE BITARTRATE 10MG/ACETAMIN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	1	null	null	null	null	0000	12092006	1.5135	500	403	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	1	null	null	null	null	0000	4142007	1.5135	500	553	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591320301	HYDROCODONE	1	null	null	null	null	0000	6232007	0.45405	100	1068	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591320301	HYDROCODONE	2	null	null	null	null	0000	11032007	0.9081	200	87	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	3	null	null	null	null	0000	12292007	4.5405	1500	1374	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591054001	HYDROCODONE	11	null	null	null	null	0000	12292007	6.6594	1100	1377	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591085301	HYDROCODONE	5	null	null	null	null	0000	3082008	3.0269999999999997	500	364	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	2	null	null	null	null	0000	5172008	3.0269999999999997	1e3	809	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591038505	HYDROCODONE	1	null	null	null	null	0000	10112008	2.27025	500	544	HYDROCODONE BIT.7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591054001	HYDROCODONE	8	null	null	null	null	0000	2072009	4.8432	800	307	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591054001	HYDROCODONE	7	null	null	null	null	0000	3212009	4.2378	700	1048	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	2	null	null	null	null	0000	3072009	3.0269999999999997	1e3	325	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	2	null	null	null	null	0000	5232009	3.0269999999999997	1e3	1154	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591085301	HYDROCODONE	6	null	null	null	null	0000	5232009	3.6324	600	1156	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591320301	HYDROCODONE	2	null	null	null	null	0000	7112009	0.9081	200	523	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591038701	HYDROCODONE	6	null	null	null	null	0000	8222009	2.7243	600	1129	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591054001	HYDROCODONE	9	null	null	null	null	0000	10032009	5.4486	900	99	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591320301	HYDROCODONE	1	null	null	null	null	0000	11212009	0.45405	100	1042	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591085301	HYDROCODONE	9	null	null	null	null	0000	11212009	5.4486	900	1045	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591054001	HYDROCODONE	7	null	null	null	null	0000	1092010	4.2378	700	389	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591038505	HYDROCODONE	1	null	null	null	null	0000	2132010	2.27025	500	637	HYDROCODONE BIT.7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	3	null	null	null	null	0000	4022010	4.5405	1500	102	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591054001	HYDROCODONE	7	null	null	null	null	0000	4302010	4.2378	700	1578	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591320301	HYDROCODONE	3	null	null	null	null	0000	6042010	1.36215	300	212	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591054001	HYDROCODONE	8	null	null	null	null	0000	9032010	4.8432	800	166	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591320301	HYDROCODONE	2	null	null	null	null	0000	9172010	0.9081	200	921	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	4	null	null	null	null	0000	10082010	6.053999999999999	2e3	417	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591320301	HYDROCODONE	4	null	null	null	null	0000	11262010	1.8162	400	1370	HYDROCODONE BITARTRATE AND ACETA 7.5	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591038801	HYDROCODONE	1	null	null	null	null	0000	11052010	0.15135	100	256	HYDROCODONE BITARTARATE.2.5MG & ACET	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	2.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591050305	HYDROCODONE	1	null	null	null	null	0000	11052010	3.0269999999999997	500	261	HYDROCODONE BITARTRATE 10MG/ACETAMIN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591038701	HYDROCODONE	12	null	null	null	null	0000	11122010	5.4486	1200	650	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591054001	HYDROCODONE	6	null	null	null	null	0000	12172010	3.6324	600	1008	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591038701	HYDROCODONE	3	null	null	null	null	0000	12242010	1.36215	300	1503	HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	7.5
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591085301	HYDROCODONE	5	null	null	null	null	0000	1282011	3.0269999999999997	500	1718	HYDROCODONE BIT. 10MG/ACETAMINOPHEN	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	10
PB0020052	DISTRIBUTOR	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS WAREHOUSE	520 EAST MAIN ST.	null	GOUVERNEUR	NY	13642	SAINT LAWRENCE	AK1113416	CHAIN PHARMACY	KPH HEALTHCARE SERVICES, INC.	KINNEY DRUGS #10	300 MAIN STREET	null	MASSENA	NY	13662	SAINT LAWRENCE	S	9193	591034905	HYDROCODONE	3	null	null	null	null	0000	1072011	4.5405	1500	391	HYDROCODONE BIT 5MG/ACETAMINOPHEN 50	HYDROCODONE BITARTRATE HEMIPENTAHYDRATE	TAB	1	Actavis Pharma, Inc.	Allergan, Inc.	KPH Healthcare Services, Inc.	5
